datetime,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2014-03-18T17:50:00Z,84,8.2,9.5,99,99,99,999,1025.2,0.6,3.5,-5.7,99,99
2014-03-18T18:50:00Z,89,7.9,9.4,99,99,99,999,1025.1,1,3.5,-4.8,99,99
2014-03-18T19:50:00Z,88,8,9.6,99,99,99,999,1025.1,1.2,3.6,-3.8,99,99
2014-03-18T20:50:00Z,90,8.9,10.3,99,99,99,999,1024.5,1.4,3.6,-2.2,99,99
2014-03-18T21:50:00Z,98,8.7,10.3,99,99,99,999,1024.6,1.6,3.4,-0.7,99,99
2014-03-18T22:50:00Z,85,8.5,10.1,99,99,99,999,1024.6,1.9,3.3,-0.5,99,99
2014-03-18T23:50:00Z,83,8.2,9.9,99,99,99,999,1024.7,2,3.3,0.1,99,99
2014-03-19T00:50:00Z,89,8.4,9.9,99,99,99,999,1025.2,2.2,3.2,0.8,99,99
2014-03-19T01:50:00Z,85,7.8,9.1,99,99,99,999,1025.4,2.3,3.2,1.4,99,99
2014-03-19T02:50:00Z,87,7.6,9.2,99,99,99,999,1025.3,2.3,3.2,1.6,99,99
2014-03-19T03:50:00Z,87,6.7,8.1,99,99,99,999,1025.3,2.4,3.2,2.3,99,99
2014-03-19T04:50:00Z,76,7.5,8.8,99,99,99,999,1025.1,2.3,3.2,2.2,99,99
2014-03-19T05:50:00Z,76,8.5,10.1,99,99,99,999,1024.4,2.2,3.2,2.2,99,99
2014-03-19T06:50:00Z,75,8.2,9.4,99,99,99,999,1024.6,2.2,3.2,2.2,99,99
2014-03-19T07:50:00Z,77,7,8.3,99,99,99,999,1024.4,2.2,3.2,2.2,99,99
2014-03-19T08:50:00Z,79,6.6,8.1,99,99,99,999,1024.9,2.3,3.2,2.3,99,99
2014-03-19T09:50:00Z,78,7.7,9.5,99,99,99,999,1025.1,2.4,3.2,2.4,99,99
2014-03-19T10:50:00Z,77,6.2,7.7,99,99,99,999,1026,2.6,3.2,2.6,99,99
2014-03-19T11:50:00Z,57,7.1,8.5,99,99,99,999,1025.8,1.7,3.2,1.7,99,99
2014-03-19T12:50:00Z,88,8.9,10.4,99,99,99,999,1024.4,3,3.2,3,99,99
2014-03-19T13:50:00Z,86,7.9,9.1,99,99,99,999,1024.5,3.2,3.2,3.2,99,99
2014-03-19T14:50:00Z,91,7.9,9.4,99,99,99,999,1024.3,3.3,3.1,3.3,99,99
2014-03-19T15:50:00Z,81,6.9,8.5,99,99,99,999,1024.1,3.4,3.1,3.4,99,99
2014-03-19T16:50:00Z,86,7.7,9.2,99,99,99,999,1023.1,3.5,3.2,3.5,99,99
2014-03-19T17:50:00Z,85,8.3,9.7,99,99,99,999,1021.7,3.6,3.2,3.6,99,99
2014-03-19T18:50:00Z,88,7.7,9.4,99,99,99,999,1020.5,3.6,3.3,3.6,99,99
2014-03-19T19:50:00Z,90,8.9,10.7,99,99,99,999,1019,3.8,3.3,3.8,99,99
2014-03-19T20:50:00Z,88,8.5,10.6,99,99,99,999,1018.1,3.9,3.3,3.9,99,99
2014-03-19T21:50:00Z,90,9.5,11.5,99,99,99,999,1016.6,4.1,3.2,4.1,99,99
2014-03-19T22:50:00Z,97,9.7,11.4,99,99,99,999,1015.3,4.5,3.2,4.5,99,99
2014-03-19T23:50:00Z,107,9.7,11.4,99,99,99,999,1013.9,4.8,3.2,4.8,99,99
2014-03-20T00:50:00Z,115,9.4,10.8,99,99,99,999,1012.1,5.3,3.2,5.3,99,99
2014-03-20T01:50:00Z,134,10.4,12.5,99,99,99,999,1011,6.2,3.2,6.2,99,99
2014-03-20T02:50:00Z,139,9,10.7,99,99,99,999,1009.6,6.6,3.2,6.6,99,99
2014-03-20T03:50:00Z,236,6.9,8.6,99,99,99,999,1010.9,6.5,3.3,6.5,99,99
2014-03-20T04:50:00Z,193,3,3.4,99,99,99,999,1009,6.7,3.3,6.7,99,99
2014-03-20T05:50:00Z,170,2.8,3.3,99,99,99,999,1007.9,5.4,3.4,5.4,99,99
2014-03-20T06:50:00Z,223,4,4.9,99,99,99,999,1007.3,6.3,3.3,6.3,99,99
2014-03-20T07:50:00Z,275,5.1,6.4,99,99,99,999,1007.3,4.7,3.3,4.7,99,99
2014-03-20T08:50:00Z,279,5.1,6.5,99,99,99,999,1007.1,4.3,3.3,4.3,99,99
2014-03-20T09:50:00Z,256,4.7,5.8,99,99,99,999,1007.6,4.9,3.3,4.9,99,99
2014-03-20T10:50:00Z,247,4.7,5.4,99,99,99,999,1007.6,4.8,3.3,4.8,99,99
2014-03-20T11:50:00Z,258,6.8,8.1,99,99,99,999,1007.7,5.2,3.3,5.2,99,99
2014-03-20T12:50:00Z,258,8.3,9.9,99,99,99,999,1007.9,5.5,3.3,5.5,99,99
2014-03-20T13:50:00Z,258,7.8,9.1,99,99,99,999,1008.5,5.7,3.4,5.7,99,99
2014-03-20T14:50:00Z,256,5.5,6.6,99,99,99,999,1008.5,6,3.4,6,99,99
2014-03-20T15:50:00Z,278,6.1,7.3,99,99,99,999,1008.3,6.5,3.5,6.5,99,99
2014-03-20T16:50:00Z,287,6.4,7.6,99,99,99,999,1008.3,6.7,3.6,6.7,99,99
2014-03-20T17:50:00Z,279,6.3,7.6,99,99,99,999,1008,7,3.7,7,99,99
2014-03-20T18:50:00Z,271,5.7,7,99,99,99,999,1008,7,3.7,7,99,99
2014-03-20T19:50:00Z,283,8.7,11.1,99,99,99,999,1007.7,7.8,3.7,7,99,99
2014-03-20T20:50:00Z,265,6.6,8,99,99,99,999,1008.1,7.4,3.7,6.3,99,99
2014-03-20T21:50:00Z,287,7.8,8.9,99,99,99,999,1008.5,7.3,3.7,5.5,99,99
2014-03-20T22:50:00Z,272,8.8,10.4,99,99,99,999,1009.3,7.4,3.7,4.5,99,99
2014-03-20T23:50:00Z,265,9.6,11.3,99,99,99,999,1010.2,7,3.7,4.1,99,99
2014-03-21T00:50:00Z,281,9,11.2,99,99,99,999,1011.4,6.3,3.7,3.5,99,99
2014-03-21T01:50:00Z,279,9.7,11.4,99,99,99,999,1012.1,6,3.7,3,99,99
2014-03-21T02:50:00Z,284,11.3,14.4,99,99,99,999,1012.3,5.6,3.6,2.1,99,99
2014-03-21T03:50:00Z,273,10.3,12.4,99,99,99,999,1012.6,5.4,3.6,1.7,99,99
2014-03-21T04:50:00Z,278,10.1,12.3,99,99,99,999,1012.7,5,3.6,1.7,99,99
2014-03-21T05:50:00Z,283,10.8,13.3,99,99,99,999,1012.9,4.9,3.6,0.3,99,99
2014-03-21T06:50:00Z,290,8.9,11.6,99,99,99,999,1013.4,4.5,3.5,0.6,99,99
2014-03-21T07:50:00Z,283,9.9,11.9,99,99,99,999,1013.2,4.5,3.5,0.1,99,99
2014-03-21T08:50:00Z,264,7.8,8.9,99,99,99,999,1013.7,4,3.6,0.6,99,99
2014-03-21T09:50:00Z,267,7.7,9.5,99,99,99,999,1014.1,3.8,3.6,0.2,99,99
2014-03-21T10:50:00Z,265,8.3,9.7,99,99,99,999,1014.4,3.7,3.6,0.5,99,99
2014-03-21T11:50:00Z,269,7.8,9.4,99,99,99,999,1014.9,3.6,3.6,0,99,99
2014-03-21T12:50:00Z,263,7.4,9,99,99,99,999,1015.4,3.6,3.6,0.3,99,99
2014-03-21T13:50:00Z,278,8.3,10,99,99,99,999,1015.3,3.8,3.6,-0.3,99,99
2014-03-21T14:50:00Z,283,8.9,10.4,99,99,99,999,1015.4,4,3.7,-0.6,99,99
2014-03-21T15:50:00Z,283,8,9.7,99,99,99,999,1015.4,4.5,3.8,0.4,99,99
2014-03-21T16:50:00Z,284,7.7,9.2,99,99,99,999,1015.2,5,3.8,0.7,99,99
2014-03-21T17:50:00Z,277,7,9.2,99,99,99,999,1015,5.5,3.9,1.5,99,99
2014-03-21T18:50:00Z,284,6.7,8.4,99,99,99,999,1014.9,6.2,4,1.2,99,99
2014-03-21T19:50:00Z,287,8.7,9.7,99,99,99,999,1014.6,6.8,4,1.1,99,99
2014-03-21T20:50:00Z,277,7.7,9,99,99,99,999,1014.8,7,4,1.7,99,99
2014-03-21T21:50:00Z,281,7.4,8.4,99,99,99,999,1015.2,7.5,4.1,1.3,99,99
2014-03-21T22:50:00Z,283,6.1,6.9,99,99,99,999,1015.8,7,4,2.2,99,99
2014-03-21T23:50:00Z,280,4,4.6,99,99,99,999,1016.4,6.5,4,3,99,99
2014-03-22T00:50:00Z,267,4.1,4.5,99,99,99,999,1017.3,6.4,3.9,3.4,99,99
2014-03-22T01:50:00Z,279,1.7,2.3,99,99,99,999,1018,6.2,3.8,3.1,99,99
2014-03-22T02:50:00Z,354,1.8,2.6,99,99,99,999,1017.8,7.5,3.8,-0.2,99,99
2014-03-22T03:50:00Z,68,2.2,3.1,99,99,99,999,1018,5.8,3.7,2,99,99
2014-03-22T04:50:00Z,85,4,4.6,99,99,99,999,1017.3,5.4,3.7,2.1,99,99
2014-03-22T05:50:00Z,116,4.3,4.8,99,99,99,999,1017.6,4.8,3.7,3,99,99
2014-03-22T06:50:00Z,128,4.4,5.2,99,99,99,999,1017.3,4.8,3.7,3.5,99,99
2014-03-22T07:50:00Z,123,5.6,6.5,99,99,99,999,1016.3,4.7,3.7,4.7,99,99
2014-03-22T08:50:00Z,119,5.9,6.8,99,99,99,999,1015.5,4.9,3.8,4.9,99,99
2014-03-22T09:50:00Z,123,6.5,7.2,99,99,99,999,1014.4,5,3.8,5,99,99
2014-03-22T10:50:00Z,135,7.2,8.3,99,99,99,999,1013.3,5.1,3.8,5.1,99,99
2014-03-22T11:50:00Z,137,7.4,8.3,99,99,99,999,1011.7,5.2,3.8,5.2,99,99
2014-03-22T12:50:00Z,167,11,13,99,99,99,999,1009.9,6.7,3.8,6.7,99,99
2014-03-22T13:50:00Z,187,9.9,12.3,99,99,99,999,1009.3,6.8,3.9,6.8,99,99
2014-03-22T14:50:00Z,196,9.6,11.7,99,99,99,999,1008.2,5.8,3.9,5.8,99,99
2014-03-22T15:50:00Z,199,8.7,9.8,99,99,99,999,1007.6,5.9,3.9,5.9,99,99
2014-03-22T16:50:00Z,230,3.5,4.3,99,99,99,999,1008.6,5.7,4,5.7,99,99
2014-03-22T17:50:00Z,273,1,1.5,99,99,99,999,1008.4,8,4.1,8,99,99
2014-03-22T18:50:00Z,279,3.6,4.1,99,99,99,999,1008.5,8.3,4.1,8.3,99,99
2014-03-22T19:50:00Z,241,3.4,4,99,99,99,999,1008.5,10.3,4.2,7.5,99,99
2014-03-22T20:50:00Z,290,6.3,7.5,99,99,99,999,1008.7,9.9,4.3,6.6,99,99
2014-03-22T21:50:00Z,280,5.2,5.7,99,99,99,999,1009.6,10.2,4.3,6.1,99,99
2014-03-22T22:50:00Z,286,5,5.8,99,99,99,999,1010.6,9.8,4.4,5.9,99,99
2014-03-22T23:50:00Z,278,4,4.5,99,99,99,999,1011.8,8,4.2,5.8,99,99
2014-03-23T00:50:00Z,277,3.7,4.6,99,99,99,999,1012.7,8.7,4.2,5.6,99,99
2014-03-23T01:50:00Z,335,4.2,6.2,99,99,99,999,1013.7,7.8,4.2,5.7,99,99
2014-03-23T02:50:00Z,359,7.6,8.6,99,99,99,999,1014.2,7.4,4.2,4.3,99,99
2014-03-23T03:50:00Z,6,4,5.6,99,99,99,999,1015.4,6,4.2,4.6,99,99
2014-03-23T04:50:00Z,355,5,5.7,99,99,99,999,1015.5,5.7,4.1,4.1,99,99
2014-03-23T05:50:00Z,359,4.7,5.3,99,99,99,999,1015.5,5.2,4,4.3,99,99
2014-03-23T06:50:00Z,335,1.8,2.8,99,99,99,999,1015.9,4.9,4,4.2,99,99
2014-03-23T07:50:00Z,323,4.1,5.1,99,99,99,999,1016.3,4.8,3.9,4.1,99,99
2014-03-23T08:50:00Z,332,5.9,7.1,99,99,99,999,1016.1,4.4,3.9,2.8,99,99
2014-03-23T09:50:00Z,313,7.8,9.9,99,99,99,999,1016.5,4.2,3.9,1.3,99,99
2014-03-23T10:50:00Z,324,7.1,8.8,99,99,99,999,1017,4.2,3.9,0.4,99,99
2014-03-23T11:50:00Z,338,5.5,6.7,99,99,99,999,1017.8,4.2,3.9,-0.1,99,99
2014-03-23T12:50:00Z,336,5.6,6.6,99,99,99,999,1018,4,3.9,-0.9,99,99
2014-03-23T13:50:00Z,339,3.7,4.5,99,99,99,999,1018.4,4.1,4,-0.3,99,99
2014-03-23T14:50:00Z,334,3.5,4.4,99,99,99,999,1018.1,4.1,4,-0.5,99,99
2014-03-23T15:50:00Z,321,3.1,3.7,99,99,99,999,1017.5,4.1,4.1,-1,99,99
2014-03-23T16:50:00Z,297,3.4,3.9,99,99,99,999,1017.1,4.1,4.2,-0.4,99,99
2014-03-23T17:50:00Z,277,2.9,4.1,99,99,99,999,1016.2,4.2,4.3,0.2,99,99
2014-03-23T18:50:00Z,306,4.1,4.9,99,99,99,999,1015.3,4.4,4.3,0.5,99,99
2014-03-23T19:50:00Z,325,7.4,8.5,99,99,99,999,1014.7,4.5,4.3,-0.9,99,99
2014-03-23T20:50:00Z,324,8.8,11.1,99,99,99,999,1014.8,4.3,4.2,-3.6,99,99
2014-03-23T21:50:00Z,325,9.2,10.8,99,99,99,999,1015,3.8,4.1,-4.7,99,99
2014-03-23T22:50:00Z,326,9.2,11.2,99,99,99,999,1015.4,3.4,4.1,-5.1,99,99
2014-03-23T23:50:00Z,324,9,11,99,99,99,999,1016,3.1,4.1,-4.5,99,99
2014-03-24T00:50:00Z,327,10.7,13.1,99,99,99,999,1016.8,2.6,4,-5.4,99,99
2014-03-24T01:50:00Z,333,10.9,13.1,99,99,99,999,1017.3,1.7,4,-6.8,99,99
2014-03-24T02:50:00Z,333,11,13.3,99,99,99,999,1018.1,0.8,3.9,-7.3,99,99
2014-03-24T03:50:00Z,334,10.3,12.8,99,99,99,999,1018.7,0,3.9,-7.6,99,99
2014-03-24T04:50:00Z,333,10.9,13.2,99,99,99,999,1019.1,-0.8,3.8,-9.2,99,99
2014-03-24T05:50:00Z,342,11.5,13.4,99,99,99,999,1019.7,-1.7,3.8,-9.6,99,99
2014-03-24T06:50:00Z,332,11.9,14,99,99,99,999,1020.2,-2.9,3.8,-9.2,99,99
2014-03-24T07:50:00Z,330,11.4,14.1,99,99,99,999,1020.8,-3.7,3.7,-9.7,99,99
2014-03-24T08:50:00Z,340,10.3,13.3,99,99,99,999,1021.6,-4.1,3.7,-10.4,99,99
2014-03-24T09:50:00Z,348,8,10.5,99,99,99,999,1022.5,-4.3,3.7,-11,99,99
2014-03-24T10:50:00Z,339,7.7,10.9,99,99,99,999,1023.4,-4.6,3.7,-11.7,99,99
2014-03-24T11:50:00Z,351,7.6,9.7,99,99,99,999,1024,-4.5,3.6,-12.2,99,99
2014-03-24T12:50:00Z,330,5.8,7.8,99,99,99,999,1024.3,-4.7,3.6,-12,99,99
2014-03-24T13:50:00Z,343,4.7,7.6,99,99,99,999,1024.6,-4.5,3.7,-11.5,99,99
2014-03-24T14:50:00Z,340,3.7,6.6,99,99,99,999,1024.4,-4.6,3.7,-11.9,99,99
2014-03-24T15:50:00Z,313,3.7,5.5,99,99,99,999,1023.9,-4.2,3.7,-11.5,99,99
2014-03-24T16:50:00Z,286,5.1,7.7,99,99,99,999,1023.2,-3.6,3.7,-12.1,99,99
2014-03-24T17:50:00Z,280,5.4,7,99,99,99,999,1022.3,-2.9,3.8,-11,99,99
2014-03-24T18:50:00Z,295,3.1,5.3,99,99,99,999,1021.4,-2.2,3.9,-11.6,99,99
2014-03-24T19:50:00Z,275,7.3,9,99,99,99,999,1020.2,-0.8,4,-10.5,99,99
2014-03-24T20:50:00Z,288,6.8,8.3,99,99,99,999,1019.8,-0.3,3.9,-10.5,99,99
2014-03-24T21:50:00Z,276,7.3,9.8,99,99,99,999,1019.8,0,3.9,-10.3,99,99
2014-03-24T22:50:00Z,287,6.7,9.6,99,99,99,999,1020.3,0.4,3.8,-9.9,99,99
2014-03-24T23:50:00Z,295,6.3,7.8,99,99,99,999,1020.8,0.5,3.7,-10.7,99,99
2014-03-25T00:50:00Z,293,4.5,6.5,99,99,99,999,1021.7,0.5,3.7,-10.7,99,99
2014-03-25T01:50:00Z,279,5.4,6.9,99,99,99,999,1021.7,0.5,3.7,-10.6,99,99
2014-03-25T02:50:00Z,328,4.3,5.5,99,99,99,999,1021.6,0.2,3.6,-10.3,99,99
2014-03-25T03:50:00Z,326,3.8,5.7,99,99,99,999,1021.7,0,3.6,-10.8,99,99
2014-03-25T04:50:00Z,5,3,4.2,99,99,99,999,1021.7,-0.3,3.6,-10.3,99,99
2014-03-25T05:50:00Z,34,3.3,4.2,99,99,99,999,1021.3,-0.6,3.6,-10.4,99,99
2014-03-25T06:50:00Z,56,2.6,4,99,99,99,999,1021.3,-0.8,3.5,-9.9,99,99
2014-03-25T07:50:00Z,55,2.7,3.9,99,99,99,999,1020.8,-0.8,3.5,-9.7,99,99
2014-03-25T08:50:00Z,102,2.5,3.7,99,99,99,999,1021,-0.8,3.5,-8.9,99,99
2014-03-25T09:50:00Z,129,3.8,4.8,99,99,99,999,1020.9,-0.4,3.5,-8.7,99,99
2014-03-25T10:50:00Z,134,3.3,4.5,99,99,99,999,1020.5,-0.1,3.4,-8,99,99
2014-03-25T11:50:00Z,145,2.9,4.2,99,99,99,999,1020.5,0.1,3.4,-7.6,99,99
2014-03-25T12:50:00Z,180,3.1,3.9,99,99,99,999,1020.1,0.3,3.5,-10.4,99,99
2014-03-25T13:50:00Z,170,1.9,3.1,99,99,99,999,1019.8,0.5,3.5,-10.6,99,99
2014-03-25T14:50:00Z,185,3.6,4.9,99,99,99,999,1020.2,0.7,3.7,-9.8,99,99
2014-03-25T15:50:00Z,173,4.9,6.1,99,99,99,999,1019.9,1.1,3.8,-8.3,99,99
2014-03-25T16:50:00Z,173,5.4,6.9,99,99,99,999,1019.4,1.4,3.9,-7.4,99,99
2014-03-25T17:50:00Z,167,4.6,5.8,99,99,99,999,1018.1,1.6,3.9,-6.9,99,99
2014-03-25T18:50:00Z,164,3.8,4.8,99,99,99,999,1016.7,1.7,3.9,-6.3,99,99
2014-03-25T19:50:00Z,133,4.7,5.9,99,99,99,999,1015.6,2,3.9,-5.2,99,99
2014-03-25T20:50:00Z,91,5.3,6.4,99,99,99,999,1013.7,1.9,3.9,-4.7,99,99
2014-03-25T21:50:00Z,78,5.4,6.4,99,99,99,999,1012.9,1.8,3.8,-4.8,99,99
2014-03-25T22:50:00Z,81,6.1,9.4,99,99,99,999,1013.2,1.8,3.8,-4.5,99,99
2014-03-25T23:50:00Z,86,7.2,9.4,99,99,99,999,1013,0.8,3.7,-1.5,99,99
2014-03-26T00:50:00Z,63,8,9.5,99,99,99,999,1013,0.1,3.7,0.1,99,99
2014-03-26T01:50:00Z,57,9,11.3,99,99,99,999,1012,0.3,3.7,0.3,99,99
2014-03-26T02:50:00Z,44,8.9,10.9,99,99,99,999,1011.1,0.2,3.7,0.2,99,99
2014-03-26T03:50:00Z,31,8.4,12.7,99,99,99,999,1010.4,-0.5,3.7,-0.8,99,99
2014-03-26T04:50:00Z,9,9.2,10.5,99,99,99,999,1009.2,-0.5,3.7,-0.9,99,99
2014-03-26T05:50:00Z,359,9.3,11.7,99,99,99,999,1009,-0.2,3.7,-0.6,99,99
2014-03-26T06:50:00Z,15,10.6,13,99,99,99,999,1008,-0.2,3.7,-0.6,99,99
2014-03-26T07:50:00Z,7,11.1,13.9,99,99,99,999,1006.9,0.2,3.7,-1.6,99,99
2014-03-26T08:50:00Z,4,10.3,11.9,99,99,99,999,1006.5,-0.5,3.7,-1,99,99
2014-03-26T09:50:00Z,9,8.8,10.4,99,99,99,999,1006,0.3,3.7,-0.9,99,99
2014-03-26T10:50:00Z,338,11.6,14.1,99,99,99,999,1006.3,1.4,3.7,-3.7,99,99
2014-03-26T11:50:00Z,334,13.1,16.4,99,99,99,999,1007,1.6,3.7,-3.5,99,99
2014-03-26T12:50:00Z,327,14.6,18.1,99,99,99,999,1007.5,1.3,3.7,-2.7,99,99
2014-03-26T13:50:00Z,317,14.6,17.5,99,99,99,999,1008.7,0.4,3.7,-4.2,99,99
2014-03-26T14:50:00Z,315,15.3,18.5,99,99,99,999,1009.2,0.2,3.8,-6.5,99,99
2014-03-26T15:50:00Z,317,14.9,18.5,99,99,99,999,1009.7,0.4,3.8,-7.8,99,99
2014-03-26T16:50:00Z,308,13.6,16.8,99,99,99,999,1009.9,0.8,3.9,-6.9,99,99
2014-03-26T17:50:00Z,298,13.2,16.5,99,99,99,999,1010.2,0.7,3.9,-6.9,99,99
2014-03-26T18:50:00Z,300,14.6,17.9,99,99,99,999,1010.5,0.5,3.9,-7.8,99,99
2014-03-26T19:50:00Z,303,15.1,18.3,99,99,99,999,1011.1,0.3,3.9,-8.1,99,99
2014-03-26T20:50:00Z,301,14.3,17.4,99,99,99,999,1012,0.5,3.9,-7.9,99,99
2014-03-26T21:50:00Z,306,15.1,18.5,99,99,99,999,1013.1,0.6,3.9,-8.3,99,99
2014-03-26T22:50:00Z,300,14.7,18.5,99,99,99,999,1014.9,0.3,3.9,-8.5,99,99
2014-03-26T23:50:00Z,309,15.9,18.8,99,99,99,999,1016.4,-0.3,3.9,-9.2,99,99
2014-03-27T00:50:00Z,306,14.4,17.9,99,99,99,999,1018,-0.8,3.8,-9.8,99,99
2014-03-27T01:50:00Z,302,14.6,17.7,99,99,99,999,1019.7,-1.2,3.8,-9.4,99,99
2014-03-27T02:50:00Z,302,13.7,16.2,99,99,99,999,1021.4,-1.8,3.8,-9.9,99,99
2014-03-27T03:50:00Z,310,12.3,15.6,99,99,99,999,1022.6,-2.3,3.8,-9.1,99,99
2014-03-27T04:50:00Z,310,12.4,15.4,99,99,99,999,1023.6,-2.5,3.7,-9,99,99
2014-03-27T05:50:00Z,301,12.6,15.4,99,99,99,999,1024,-2.5,3.7,-8.6,99,99
2014-03-27T06:50:00Z,299,13,16.1,99,99,99,999,1024.1,-2.8,3.7,-8.4,99,99
2014-03-27T07:50:00Z,305,11.3,14.3,99,99,99,999,1025.6,-2.8,3.6,-8.4,99,99
2014-03-27T08:50:00Z,303,10.8,13.2,99,99,99,999,1026.8,-3.1,3.6,-8.7,99,99
2014-03-27T09:50:00Z,300,10.8,13.5,99,99,99,999,1027.1,-3.2,3.6,-8.6,99,99
2014-03-27T10:50:00Z,310,10,12.1,99,99,99,999,1027.5,-3.5,3.6,-9.1,99,99
2014-03-27T11:50:00Z,313,7.7,9.6,99,99,99,999,1029.2,-3.4,3.6,-9.2,99,99
2014-03-27T12:50:00Z,325,5.2,6.8,99,99,99,999,1029.5,-3.3,3.7,-9.2,99,99
2014-03-27T13:50:00Z,298,4.3,6.4,99,99,99,999,1030.4,-3.1,3.7,-9.4,99,99
2014-03-27T14:50:00Z,294,6,7.2,99,99,99,999,1030.5,-2.7,3.8,-8.6,99,99
2014-03-27T15:50:00Z,274,3.5,5.2,99,99,99,999,1030.4,-2.3,3.9,-8.6,99,99
2014-03-27T16:50:00Z,234,3.1,4.2,99,99,99,999,1030.2,-1.5,4.1,-8.2,99,99
2014-03-27T17:50:00Z,206,4.9,6.1,99,99,99,999,1029.3,0,4.2,-8.4,99,99
2014-03-27T18:50:00Z,182,7,9.1,99,99,99,999,1027.7,0.7,4.3,-6.8,99,99
2014-03-27T19:50:00Z,187,8.4,10.2,99,99,99,999,1027.5,1.3,4.3,-3.1,99,99
2014-03-27T20:50:00Z,191,10.5,12.9,99,99,99,999,1026.8,1.9,4.2,-2.1,99,99
2014-03-27T21:50:00Z,193,11.3,13.2,99,99,99,999,1026.3,2.3,4,-0.8,99,99
2014-03-27T22:50:00Z,204,10.9,13.2,99,99,99,999,1026.5,2.9,4,0.1,99,99
2014-03-27T23:50:00Z,197,10.8,12.9,99,99,99,999,1026,3.1,4,0.2,99,99
2014-03-28T00:50:00Z,205,12.1,14.1,99,99,99,999,1025.8,3.1,4,-0.1,99,99
2014-03-28T01:50:00Z,208,10.6,12.9,99,99,99,999,1026.6,3.2,4,0.5,99,99
2014-03-28T02:50:00Z,208,8.6,10.2,99,99,99,999,1026.3,3.5,4,1.1,99,99
2014-03-28T03:50:00Z,201,8.3,10.1,99,99,99,999,1025.9,3.7,3.9,1.3,99,99
2014-03-28T04:50:00Z,195,8.6,9.9,99,99,99,999,1024.8,3.9,3.9,2.3,99,99
2014-03-28T05:50:00Z,194,8.8,10.7,99,99,99,999,1024.2,4.5,3.9,3.8,99,99
2014-03-28T06:50:00Z,190,9.1,10.5,99,99,99,999,1022.8,4.9,3.9,4.9,99,99
2014-03-28T07:50:00Z,192,8.7,10.5,99,99,99,999,1021.9,5.3,4,5.3,99,99
2014-03-28T08:50:00Z,192,9.8,11.5,99,99,99,999,1020.9,5.3,4,5.3,99,99
2014-03-28T09:50:00Z,195,9,10.8,99,99,99,999,1020.7,5.2,4,5.2,99,99
2014-03-28T10:50:00Z,197,9.7,11.4,99,99,99,999,1020.5,5.3,4,5.3,99,99
2014-03-28T11:50:00Z,200,9.2,10.8,99,99,99,999,1020.5,5.3,3.8,5.3,99,99
2014-03-28T12:50:00Z,196,9.2,10.9,99,99,99,999,1019.7,5.4,3.8,5.4,99,99
2014-03-28T13:50:00Z,194,10.8,12.6,99,99,99,999,1019.4,5.8,3.9,5.8,99,99
2014-03-28T14:50:00Z,198,10.2,11.9,99,99,99,999,1019.2,5.8,4,5.8,99,99
2014-03-28T15:50:00Z,193,10.3,12.1,99,99,99,999,1019,6.3,4,6.3,99,99
2014-03-28T16:50:00Z,190,10.3,12,99,99,99,999,1018.2,6.4,4.1,6.4,99,99
2014-03-28T17:50:00Z,189,11.5,13.4,99,99,99,999,1016.8,6.3,4.1,6.3,99,99
2014-03-28T18:50:00Z,188,12.1,14.4,99,99,99,999,1015.4,6.7,4.1,6.7,99,99
2014-03-28T19:50:00Z,191,11.4,13,99,99,99,999,1015,7.1,4.1,7.1,99,99
2014-03-28T20:50:00Z,193,10,11.8,99,99,99,999,1015.4,7.2,4.2,7.2,99,99
2014-03-28T21:50:00Z,194,11,13.3,99,99,99,999,1015.6,7.6,4.2,7.6,99,99
2014-03-28T22:50:00Z,195,10.8,12.4,99,99,99,999,1015.6,8,4.2,8,99,99
2014-03-28T23:50:00Z,194,10,11.9,99,99,99,999,1016,7.2,4.2,7.2,99,99
2014-03-29T00:50:00Z,198,10,11.4,99,99,99,999,1016.7,7,4.2,7,99,99
2014-03-29T01:50:00Z,196,8.9,10.4,99,99,99,999,1017.2,6.5,4.2,6.5,99,99
2014-03-29T02:50:00Z,205,7.8,8.9,99,99,99,999,1017.6,6.2,4.2,6.2,99,99
2014-03-29T03:50:00Z,215,5.6,6.5,99,99,99,999,1018.6,5.9,4.2,5.9,99,99
2014-03-29T04:50:00Z,216,3.6,4.3,99,99,99,999,1019.5,5.9,4.2,5.9,99,99
2014-03-29T05:50:00Z,208,2,2.5,99,99,99,999,1019.5,5.8,4.1,5.8,99,99
2014-03-29T06:50:00Z,204,3,3.6,99,99,99,999,1019.5,5.9,4.1,5.9,99,99
2014-03-29T07:50:00Z,189,2.2,2.9,99,99,99,999,1019.4,5.5,4.1,5.5,99,99
2014-03-29T08:50:00Z,262,0.8,2.5,99,99,99,999,1019.7,5.5,4.1,5.5,99,99
2014-03-29T09:50:00Z,6,1.1,1.8,99,99,99,999,1020.1,5.8,4.1,5.8,99,99
2014-03-29T10:50:00Z,13,2.2,3,99,99,99,999,1020.7,6.3,4.1,6.3,99,99
2014-03-29T11:50:00Z,10,3,3.8,99,99,99,999,1021.3,5.9,4.1,5.9,99,99
2014-03-29T12:50:00Z,39,4.5,5.1,99,99,99,999,1021.4,5.9,4.2,5.9,99,99
